Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region
FH-14275;Frank Hawley;Business Customer;United States;Newport News;Virginia;23602;South
YS-21880;Yana Sorensen;Business Customer;United States;Los Angeles;California;90036;West
SW-20755;Steven Ward;Business Customer;United States;Seattle;Washington;98115;West
PN-18775;Parhena Norris;Home Office;United States;Omaha;Nebraska;68104;Central
AT-10735;Annie Thurman;Individual Customer;United States;Morristown;New Jersey;7960;East
EJ-13720;Ed Jacobs;Individual Customer;United States;Philadelphia;Pennsylvania;19143;East
DM-13345;Denise Monton;Business Customer;United States;New York City;New York;10024;East
KH-16690;Kristen Hastings;Business Customer;United States;Springfield;Virginia;22153;South
MB-18085;Mick Brown;Individual Customer;United States;Roseville;California;95661;West
DK-12895;Dana Kaydos;Individual Customer;United States;Rockford;Illinois;61107;Central
DB-13210;Dean Braden;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
CV-12295;Christina VanderZanden;Individual Customer;United States;Detroit;Michigan;48234;Central
GK-14620;Grace Kelly;Business Customer;United States;Los Angeles;California;90004;West
JA-15970;Joseph Airdo;Individual Customer;United States;Springfield;Oregon;97477;West
TH-21115;Thea Hudgings;Business Customer;United States;Providence;Rhode Island;2908;East
BS-11665;Brian Stugart;Individual Customer;United States;Chicago;Illinois;60623;Central
NS-18505;Neola Schneider;Individual Customer;United States;Dallas;Texas;75220;Central
SA-20830;Sue Ann Reed;Individual Customer;United States;Moreno Valley;California;92553;West
BH-11710;Brosina Hoffman;Individual Customer;United States;Garden City;Kansas;67846;Central
SC-20380;Shahid Collister;Individual Customer;United States;New York City;New York;10035;East
RF-19345;Randy Ferguson;Business Customer;United States;Orlando;Florida;32839;South
CM-12235;Chris McAfee;Individual Customer;United States;Watertown;New York;13601;East
JM-15655;Jim Mitchum;Business Customer;United States;Los Angeles;California;90032;West
RB-19435;Richard Bierner;Individual Customer;United States;Los Angeles;California;90004;West
SS-20515;Shirley Schmidt;Home Office;United States;Newark;Delaware;19711;East
NM-18445;Nathan Mautz;Home Office;United States;Detroit;Michigan;48234;Central
EM-14095;Eudokia Martin;Business Customer;United States;Phoenix;Arizona;85023;West
MP-17470;Mark Packer;Home Office;United States;Brownsville;Texas;78521;Central
KH-16360;Katherine Hughes;Individual Customer;United States;Louisville;Kentucky;40214;South
DB-13555;Dorothy Badders;Business Customer;United States;Newark;Delaware;19711;East
LB-16795;Laurel Beltran;Home Office;United States;Pueblo;Colorado;81001;West
CA-11965;Carol Adams;Business Customer;United States;Los Angeles;California;90036;West
DL-12925;Daniel Lacy;Individual Customer;United States;Greenville;North Carolina;27834;South
FC-14335;Fred Chung;Business Customer;United States;San Francisco;California;94110;West
DB-13120;David Bremer;Business Customer;United States;Marion;Ohio;43302;East
CK-12205;Chloris Kastensmidt;Individual Customer;United States;Dallas;Texas;75081;Central
FW-14395;Fred Wasserman;Business Customer;United States;Huntsville;Alabama;35810;South
JM-15865;John Murray;Individual Customer;United States;Las Vegas;Nevada;89115;West
PS-18970;Paul Stevenson;Home Office;United States;Los Angeles;California;90049;West
TC-21475;Tony Chapman;Home Office;United States;Lakewood;Ohio;44107;East
CV-12805;Cynthia Voltz;Business Customer;United States;Fremont;Nebraska;68025;Central
VS-21820;Vivek Sundaresam;Individual Customer;United States;Huntsville;Texas;77340;Central
SC-20575;Sonia Cooley;Individual Customer;United States;Los Angeles;California;90036;West
SG-20605;Speros Goranitis;Individual Customer;United States;Asheville;North Carolina;28806;South
NB-18580;Nicole Brennan;Business Customer;United States;Bossier City;Louisiana;71111;South
DR-12940;Daniel Raglin;Home Office;United States;Providence;Rhode Island;2908;East
MA-17560;Matt Abelman;Home Office;United States;Everett;Massachusetts;2149;East
TS-21655;Trudy Schmidt;Individual Customer;United States;Rancho Cucamonga;California;91730;West
JG-15115;Jack Garza;Individual Customer;United States;Charlotte;North Carolina;28205;South
KM-16375;Katherine Murray;Home Office;United States;Providence;Rhode Island;2908;East
SD-20485;Shirley Daniels;Home Office;United States;Midland;Michigan;48640;Central
TT-21070;Ted Trevino;Individual Customer;United States;Rochester;New York;14609;East
BB-11545;Brenda Bowman;Business Customer;United States;Jackson;Michigan;49201;Central
RS-19420;Ricardo Sperren;Business Customer;United States;Suffolk;Virginia;23434;South
AI-10855;Arianne Irving;Individual Customer;United States;Brentwood;California;94513;West
AH-10120;Adrian Hane;Home Office;United States;Houston;Texas;77036;Central
BF-11170;Ben Ferrer;Home Office;United States;Lawrence;Massachusetts;1841;East
AA-10480;Andrew Allen;Individual Customer;United States;Detroit;Michigan;48234;Central
SV-20815;Stuart Van;Business Customer;United States;Orem;Utah;84057;West
EH-14185;Evan Henry;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
JL-15850;John Lucas;Individual Customer;United States;Mesa;Arizona;85204;West
JM-15250;Janet Martin;Individual Customer;United States;Fayetteville;North Carolina;28314;South
JB-15925;Joni Blumstein;Individual Customer;United States;Los Angeles;California;90032;West
PB-19105;Peter Bühler;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
SP-20620;Stefania Perrino;Business Customer;United States;Colorado Springs;Colorado;80906;West
MC-17605;Matt Connell;Business Customer;United States;Los Angeles;California;90032;West
BG-11695;Brooke Gillingham;Business Customer;United States;New York City;New York;10009;East
JO-15550;Jesus Ocampo;Home Office;United States;San Francisco;California;94109;West
AR-10345;Alex Russell;Business Customer;United States;Austin;Texas;78745;Central
TS-21505;Tony Sayre;Individual Customer;United States;Cleveland;Ohio;44105;East
GA-14515;George Ashbrook;Individual Customer;United States;El Paso;Texas;79907;Central
TN-21040;Tanja Norvell;Home Office;United States;Tallahassee;Florida;32303;South
TW-21025;Tamara Willingham;Home Office;United States;Seattle;Washington;98103;West
PA-19060;Pete Armstrong;Home Office;United States;Dallas;Texas;75220;Central
JD-15790;John Dryer;Individual Customer;United States;Houston;Texas;77070;Central
MN-17935;Michael Nguyen;Individual Customer;United States;Springfield;Ohio;45503;East
GM-14500;Gene McClure;Individual Customer;United States;Seattle;Washington;98103;West
DG-13300;Deirdre Greer;Business Customer;United States;Seattle;Washington;98105;West
AG-10330;Alex Grayson;Individual Customer;United States;Charlotte;North Carolina;28205;South
JF-15355;Jay Fein;Individual Customer;United States;Baltimore;Maryland;21215;East
SC-20680;Steve Carroll;Home Office;United States;San Francisco;California;94110;West
CM-11935;Carlos Meador;Individual Customer;United States;Tucson;Arizona;85705;West
KT-16480;Kean Thornton;Individual Customer;United States;Los Angeles;California;90036;West
CP-12340;Christine Phan;Business Customer;United States;Waterbury;Connecticut;6708;East
EK-13795;Eileen Kiefer;Home Office;United States;Chicago;Illinois;60610;Central
CW-11905;Carl Weiss;Home Office;United States;Long Beach;New York;11561;East
KH-16510;Keith Herrera;Individual Customer;United States;Arlington;Virginia;22204;South
AB-10600;Ann Blume;Business Customer;United States;Jacksonville;North Carolina;28540;South
AH-10075;Adam Hart;Business Customer;United States;Columbus;Ohio;43229;East
CK-12595;Clytie Kelty;Individual Customer;United States;Charlotte;North Carolina;28205;South
SP-20620;Stefania Perrino;Business Customer;United States;Buffalo;New York;14215;East
JP-15460;Jennifer Patt;Business Customer;United States;Houston;Texas;77041;Central
BG-11035;Barry Gonzalez;Individual Customer;United States;Memphis;Tennessee;38109;South
CC-12550;Clay Cheatham;Individual Customer;United States;Plano;Texas;75023;Central
SL-20155;Sara Luxemburg;Home Office;United States;Salem;Oregon;97301;West
FO-14305;Frank Olsen;Individual Customer;United States;Columbus;Georgia;31907;South
BB-11545;Brenda Bowman;Business Customer;United States;Columbia;Maryland;21044;East
DO-13435;Denny Ordway;Individual Customer;United States;Portland;Oregon;97206;West
LB-16735;Larry Blacks;Individual Customer;United States;Tallahassee;Florida;32303;South
TS-21205;Thomas Seio;Business Customer;United States;Riverside;California;92503;West
CS-12505;Cindy Stewart;Individual Customer;United States;Lancaster;Ohio;43130;East
SP-20920;Susan Pistek;Individual Customer;United States;San Francisco;California;94109;West
CD-12790;Cynthia Delaney;Home Office;United States;Moreno Valley;California;92553;West
RF-19840;Roy Französisch;Individual Customer;United States;Chesapeake;Virginia;23320;South
FO-14305;Frank Olsen;Individual Customer;United States;Chicago;Illinois;60623;Central
ER-13855;Elpida Rittenbach;Business Customer;United States;Charlotte;North Carolina;28205;South
PB-19150;Philip Brown;Individual Customer;United States;New York City;New York;10009;East
LW-17215;Luke Weiss;Individual Customer;United States;Chicago;Illinois;60653;Central
FG-14260;Frank Gastineau;Home Office;United States;Philadelphia;Pennsylvania;19120;East
BP-11050;Barry Pond;Business Customer;United States;Chicago;Illinois;60623;Central
SP-20860;Sung Pak;Business Customer;United States;Dallas;Texas;75217;Central
JD-15895;Jonathan Doherty;Business Customer;United States;Las Vegas;Nevada;89115;West
FM-14380;Fred McMath;Individual Customer;United States;Amarillo;Texas;79109;Central
MP-17965;Michael Paige;Business Customer;United States;Middletown;Connecticut;6457;East
HR-14830;Harold Ryan;Business Customer;United States;New York City;New York;10035;East
BW-11065;Barry Weirich;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
MS-17710;Maurice Satty;Individual Customer;United States;Fresno;California;93727;West
SJ-20125;Sanjit Jacobs;Home Office;United States;Franklin;Tennessee;37064;South
VS-21820;Vivek Sundaresam;Individual Customer;United States;Raleigh;North Carolina;27604;South
DK-13090;Dave Kipp;Individual Customer;United States;Clinton;Maryland;20735;East
MG-17680;Maureen Gastineau;Home Office;United States;Los Angeles;California;90049;West
DP-13390;Dennis Pardue;Home Office;United States;North Las Vegas;Nevada;89031;West
CJ-12010;Caroline Jumper;Individual Customer;United States;San Francisco;California;94109;West
CW-11905;Carl Weiss;Home Office;United States;Cranston;Rhode Island;2920;East
GW-14605;Giulietta Weimer;Individual Customer;United States;Jackson;Tennessee;38301;South
PP-18955;Paul Prost;Home Office;United States;Newark;Delaware;19711;East
PW-19030;Pauline Webber;Business Customer;United States;Los Angeles;California;90036;West
PW-19030;Pauline Webber;Business Customer;United States;Rome;New York;13440;East
CY-12745;Craig Yedwab;Business Customer;United States;Chicago;Illinois;60610;Central
BW-11110;Bart Watters;Business Customer;United States;San Diego;California;92105;West
MB-18085;Mick Brown;Individual Customer;United States;Houston;Texas;77036;Central
CR-12820;Cyra Reiten;Home Office;United States;West Palm Beach;Florida;33407;South
EB-14110;Eugene Barchas;Individual Customer;United States;Los Angeles;California;90045;West
SH-19975;Sally Hughsby;Business Customer;United States;Seattle;Washington;98103;West
CV-12295;Christina VanderZanden;Individual Customer;United States;Des Moines;Iowa;50315;Central
AT-10735;Annie Thurman;Individual Customer;United States;New York City;New York;10024;East
AG-10390;Allen Goldenen;Individual Customer;United States;Arlington;Virginia;22204;South
GM-14500;Gene McClure;Individual Customer;United States;Pharr;Texas;78577;Central
JK-15205;Jamie Kunitz;Individual Customer;United States;Arlington;Virginia;22204;South
DW-13540;Don Weiss;Individual Customer;United States;Houston;Texas;77070;Central
AS-10090;Adam Shillingsburg;Individual Customer;United States;Irving;Texas;75061;Central
TS-21205;Thomas Seio;Business Customer;United States;Chicago;Illinois;60653;Central
SM-20320;Sean Miller;Home Office;United States;Los Angeles;California;90049;West
BH-11710;Brosina Hoffman;Individual Customer;United States;Hattiesburg;Mississippi;39401;South
LW-16825;Laurel Workman;Business Customer;United States;New York City;New York;10024;East
JA-15970;Joseph Airdo;Individual Customer;United States;Cuyahoga Falls;Ohio;44221;East
KA-16525;Kelly Andreada;Individual Customer;United States;Seattle;Washington;98103;West
TG-21310;Toby Gnade;Individual Customer;United States;Mesa;Arizona;85204;West
DB-13360;Dennis Bolton;Home Office;United States;Salt Lake City;Utah;84106;West
LS-17245;Lynn Smith;Individual Customer;United States;Los Angeles;California;90045;West
MO-17950;Michael Oakman;Individual Customer;United States;Jacksonville;North Carolina;28540;South
CA-11965;Carol Adams;Business Customer;United States;Lakewood;Ohio;44107;East
DB-12910;Daniel Byrd;Home Office;United States;Lake Forest;California;92630;West
DK-12835;Damala Kotsonis;Business Customer;United States;Portland;Oregon;97206;West
EB-14170;Evan Bailliet;Individual Customer;United States;Charlotte;North Carolina;28205;South
DR-12940;Daniel Raglin;Home Office;United States;Aurora;Illinois;60505;Central
JS-15685;Jim Sink;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
LC-16870;Lena Cacioppo;Individual Customer;United States;Thornton;Colorado;80229;West
JP-15520;Jeremy Pistek;Individual Customer;United States;Davis;California;95616;West
TS-21655;Trudy Schmidt;Individual Customer;United States;Fayetteville;Arkansas;72701;South
NM-18445;Nathan Mautz;Home Office;United States;New York City;New York;10011;East
EH-14125;Eugene Hildebrand;Home Office;United States;Wheeling;West Virginia;26003;East
DC-12850;Dan Campbell;Individual Customer;United States;Memphis;Tennessee;38109;South
DO-13645;Doug O'Connell;Individual Customer;United States;Houston;Texas;77036;Central
LS-16975;Lindsay Shagiari;Home Office;United States;Dallas;Texas;75217;Central
RW-19630;Rob Williams;Business Customer;United States;San Francisco;California;94122;West
RD-19720;Roger Demir;Individual Customer;United States;Morgan Hill;California;95037;West
RB-19570;Rob Beeghly;Individual Customer;United States;Saint Charles;Illinois;60174;Central
JE-15715;Joe Elijah;Individual Customer;United States;Cleveland;Ohio;44105;East
PO-19195;Phillina Ober;Home Office;United States;Philadelphia;Pennsylvania;19140;East
JK-16120;Julie Kriz;Home Office;United States;Garland;Texas;75043;Central
JP-16135;Julie Prescott;Home Office;United States;San Diego;California;92024;West
Dp-13240;Dean percer;Home Office;United States;Waterbury;Connecticut;6708;East
JB-16000;Joy Bell-;Individual Customer;United States;Columbia;Maryland;21044;East
PP-18955;Paul Prost;Home Office;United States;Hollywood;Florida;33021;South
RF-19840;Roy Französisch;Individual Customer;United States;Springfield;Virginia;22153;South
KH-16330;Katharine Harms;Business Customer;United States;New York City;New York;10035;East
EM-14200;Evan Minnotte;Home Office;United States;Dallas;Texas;75217;Central
DK-12835;Damala Kotsonis;Business Customer;United States;New York City;New York;10024;East
MC-17425;Mark Cousins;Business Customer;United States;Portland;Oregon;97206;West
RW-19540;Rick Wilson;Business Customer;United States;Brentwood;California;94513;West
DS-13180;David Smith;Business Customer;United States;San Diego;California;92037;West
GA-14725;Guy Armstrong;Individual Customer;United States;Dallas;Texas;75081;Central
SC-20380;Shahid Collister;Individual Customer;United States;El Paso;Texas;79907;Central
KD-16345;Katherine Ducich;Individual Customer;United States;New York City;New York;10035;East
KH-16330;Katharine Harms;Business Customer;United States;Revere;Massachusetts;2151;East
GG-14650;Greg Guthrie;Business Customer;United States;Chico;California;95928;West
JS-15685;Jim Sink;Business Customer;United States;Miramar;Florida;33023;South
BP-11095;Bart Pistole;Business Customer;United States;Los Angeles;California;90049;West
CC-12610;Corey Catlett;Business Customer;United States;Denver;Colorado;80219;West
SP-20860;Sung Pak;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
JK-15625;Jim Karlsson;Individual Customer;United States;Jackson;Mississippi;39212;South
CC-12100;Chad Cunningham;Home Office;United States;Los Angeles;California;90045;West
DP-13000;Darren Powers;Individual Customer;United States;Houston;Texas;77095;Central
SF-20065;Sandra Flanagan;Individual Customer;United States;Clifton;New Jersey;7011;East
EH-13765;Edward Hooks;Business Customer;United States;Chicago;Illinois;60623;Central
DN-13690;Duane Noonan;Individual Customer;United States;Seattle;Washington;98115;West
PJ-19015;Pauline Johnson;Individual Customer;United States;Long Beach;New York;11561;East
MA-17560;Matt Abelman;Home Office;United States;Sheboygan;Wisconsin;53081;Central
VM-21835;Vivian Mathis;Individual Customer;United States;Boca Raton;Florida;33433;South
MM-18055;Michelle Moray;Individual Customer;United States;Aurora;Colorado;80013;West
CR-12580;Clay Rozendal;Home Office;United States;San Diego;California;92037;West
BS-11365;Bill Shonely;Business Customer;United States;Seattle;Washington;98105;West
RD-19585;Rob Dowd;Individual Customer;United States;Dubuque;Iowa;52001;Central
KD-16270;Karen Daniels;Individual Customer;United States;Los Angeles;California;90032;West
AA-10645;Anna Andreadi;Individual Customer;United States;Lowell;Massachusetts;1852;East
MC-18100;Mick Crebagga;Individual Customer;United States;Marysville;Washington;98270;West
AA-10645;Anna Andreadi;Individual Customer;United States;Oklahoma City;Oklahoma;73120;Central
QJ-19255;Quincy Jones;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
JM-16195;Justin MacKendrick;Individual Customer;United States;Aurora;Colorado;80013;West
TB-21625;Trudy Brown;Individual Customer;United States;New York City;New York;10009;East
NF-18595;Nicole Fjeld;Home Office;United States;Lancaster;Ohio;43130;East
BF-11020;Barry Französisch;Business Customer;United States;Modesto;California;95351;West
NP-18670;Nora Paige;Individual Customer;United States;Saint Louis;Missouri;63116;Central
HM-14860;Harry Marie;Business Customer;United States;Dallas;Texas;75217;Central
DM-13525;Don Miller;Business Customer;United States;New York City;New York;10035;East
JF-15565;Jill Fjeld;Individual Customer;United States;San Antonio;Texas;78207;Central
NM-18520;Neoma Murray;Individual Customer;United States;Amarillo;Texas;79109;Central
AG-10270;Alejandro Grove;Individual Customer;United States;Lawrence;Massachusetts;1841;East
BF-11275;Beth Fritzler;Business Customer;United States;Columbus;Georgia;31907;South
JC-15775;John Castell;Individual Customer;United States;Los Angeles;California;90032;West
PV-18985;Paul Van Hugh;Home Office;United States;Cambridge;Massachusetts;2138;East
DO-13645;Doug O'Connell;Individual Customer;United States;Salt Lake City;Utah;84106;West
HA-14905;Helen Abelman;Individual Customer;United States;New York City;New York;10035;East
SH-20395;Shahid Hopkins;Individual Customer;United States;Cuyahoga Falls;Ohio;44221;East
JM-16195;Justin MacKendrick;Individual Customer;United States;Wilmington;North Carolina;28403;South
DK-13225;Dean Katz;Business Customer;United States;New York City;New York;10035;East
CM-12715;Craig Molinari;Business Customer;United States;Philadelphia;Pennsylvania;19140;East
BF-10975;Barbara Fisher;Business Customer;United States;New York City;New York;10009;East
SF-20965;Sylvia Foulston;Business Customer;United States;Philadelphia;Pennsylvania;19134;East
CB-12025;Cassandra Brandow;Individual Customer;United States;Los Angeles;California;90049;West
TC-20980;Tamara Chand;Business Customer;United States;Long Beach;New York;11561;East
LW-17215;Luke Weiss;Individual Customer;United States;Rochester;New York;14609;East
NS-18640;Noel Staavos;Business Customer;United States;San Francisco;California;94109;West
JM-15250;Janet Martin;Individual Customer;United States;Huntsville;Texas;77340;Central
RF-19345;Randy Ferguson;Business Customer;United States;East Point;Georgia;30344;South
CA-12055;Cathy Armstrong;Home Office;United States;New York City;New York;10009;East
KH-16690;Kristen Hastings;Business Customer;United States;Springfield;Oregon;97477;West
LC-16960;Lindsay Castell;Home Office;United States;Arlington;Virginia;22204;South
JL-15130;Jack Lebron;Individual Customer;United States;Wilmington;North Carolina;28403;South
DM-12955;Dario Medina;Business Customer;United States;Yuma;Arizona;85364;West
MV-18190;Mike Vittorini;Individual Customer;United States;San Bernardino;California;92404;West
NS-18640;Noel Staavos;Business Customer;United States;Baltimore;Maryland;21215;East
AS-10630;Ann Steele;Home Office;United States;Seattle;Washington;98103;West
MT-17815;Meg Tillman;Individual Customer;United States;San Francisco;California;94110;West
SR-20425;Sharelle Roach;Home Office;United States;New York City;New York;10035;East
DK-13375;Dennis Kane;Individual Customer;United States;Seattle;Washington;98115;West
SV-20935;Susan Vittorini;Individual Customer;United States;Albuquerque;New Mexico;87105;West
RH-19510;Rick Huthwaite;Home Office;United States;Los Angeles;California;90045;West
SB-20185;Sarah Brown;Individual Customer;United States;Los Angeles;California;90045;West
CR-12820;Cyra Reiten;Home Office;United States;Houston;Texas;77041;Central
EG-13900;Emily Grady;Individual Customer;United States;Philadelphia;Pennsylvania;19140;East
RD-19930;Russell D'Ascenzo;Individual Customer;United States;Chicago;Illinois;60623;Central
JM-15865;John Murray;Individual Customer;United States;San Angelo;Texas;76903;Central
LW-16825;Laurel Workman;Business Customer;United States;Pasadena;Texas;77506;Central
RW-19540;Rick Wilson;Business Customer;United States;Los Angeles;California;90049;West
BG-11695;Brooke Gillingham;Business Customer;United States;Garden City;Kansas;67846;Central
TT-21220;Thomas Thornton;Individual Customer;United States;Los Angeles;California;90045;West
EB-13930;Eric Barreto;Individual Customer;United States;Chicago;Illinois;60653;Central
FP-14320;Frank Preis;Individual Customer;United States;Philadelphia;Pennsylvania;19134;East
JA-15970;Joseph Airdo;Individual Customer;United States;Modesto;California;95351;West
TS-21655;Trudy Schmidt;Individual Customer;United States;Houston;Texas;77070;Central
DP-13000;Darren Powers;Individual Customer;United States;Chicago;Illinois;60610;Central
JD-15895;Jonathan Doherty;Business Customer;United States;Riverside;California;92503;West
GH-14485;Gene Hale;Business Customer;United States;Dallas;Texas;75081;Central
RD-19585;Rob Dowd;Individual Customer;United States;Los Angeles;California;90008;West
CS-12490;Cindy Schnelling;Business Customer;United States;Lakeland;Florida;33801;South
BF-11215;Benjamin Farhat;Home Office;United States;New York City;New York;10035;East
NK-18490;Neil Knudson;Home Office;United States;Philadelphia;Pennsylvania;19140;East
AZ-10750;Annie Zypern;Individual Customer;United States;San Diego;California;92037;West
Co-12640;Corey-Lock;Individual Customer;United States;Lawton;Oklahoma;73505;Central
AG-10675;Anna Gayman;Individual Customer;United States;Salem;Virginia;24153;South
EM-14140;Eugene Moren;Home Office;United States;Santa Ana;California;92704;West
CA-11965;Carol Adams;Business Customer;United States;Rapid City;South Dakota;57701;Central
RB-19360;Raymond Buch;Individual Customer;United States;Seattle;Washington;98115;West
RD-19720;Roger Demir;Individual Customer;United States;Middletown;Connecticut;6457;East
MS-17830;Melanie Seite;Individual Customer;United States;Baltimore;Maryland;21215;East
PG-18820;Patrick Gardner;Individual Customer;United States;San Diego;California;92105;West
KB-16240;Karen Bern;Business Customer;United States;Odessa;Texas;79762;Central
RB-19465;Rick Bensley;Home Office;United States;Milford;Connecticut;6460;East
JD-15790;John Dryer;Individual Customer;United States;Belleville;New Jersey;7109;East
JJ-15445;Jennifer Jackson;Individual Customer;United States;New York City;New York;10035;East
LT-17110;Liz Thompson;Individual Customer;United States;San Diego;California;92105;West
AH-10690;Anna Häberlin;Business Customer;United States;San Francisco;California;94122;West
AB-10060;Adam Bellavance;Home Office;United States;Seattle;Washington;98105;West
FM-14380;Fred McMath;Individual Customer;United States;Jackson;Mississippi;39212;South
GH-14410;Gary Hansen;Home Office;United States;Los Angeles;California;90049;West
HE-14800;Harold Engle;Business Customer;United States;Chicago;Illinois;60623;Central
SZ-20035;Sam Zeldin;Home Office;United States;New York City;New York;10035;East
CM-12115;Chad McGuire;Individual Customer;United States;Los Angeles;California;90008;West
TG-21310;Toby Gnade;Individual Customer;United States;Des Moines;Washington;98198;West
DK-12985;Darren Koutras;Individual Customer;United States;Springfield;Oregon;97477;West
SS-20410;Shahid Shariari;Individual Customer;United States;Philadelphia;Pennsylvania;19120;East
BM-11575;Brendan Murry;Business Customer;United States;Chicago;Illinois;60653;Central
MY-17380;Maribeth Yedwab;Business Customer;United States;Chicago;Illinois;60623;Central
AG-10900;Arthur Gainer;Individual Customer;United States;Chicago;Illinois;60623;Central
SG-20470;Sheri Gordon;Individual Customer;United States;Rockville;Maryland;20852;East
CC-12370;Christopher Conant;Individual Customer;United States;New York City;New York;10011;East
LR-16915;Lena Radford;Individual Customer;United States;Durham;North Carolina;27707;South
DB-13120;David Bremer;Business Customer;United States;Santa Barbara;California;93101;West
LP-17095;Liz Preis;Individual Customer;United States;Knoxville;Tennessee;37918;South
KD-16495;Keith Dawkins;Business Customer;United States;New York City;New York;10024;East
SA-20830;Sue Ann Reed;Individual Customer;United States;Daytona Beach;Florida;32114;South
BG-11035;Barry Gonzalez;Individual Customer;United States;Nashville;Tennessee;37211;South
DM-12955;Dario Medina;Business Customer;United States;Nashville;Tennessee;37211;South
MC-17845;Michael Chen;Individual Customer;United States;Dallas;Texas;75220;Central
ML-17395;Marina Lichtenstein;Business Customer;United States;Murfreesboro;Tennessee;37130;South
RD-19930;Russell D'Ascenzo;Individual Customer;United States;Dallas;Texas;75217;Central
AB-10015;Aaron Bergman;Individual Customer;United States;Arlington;Texas;76017;Central
EA-14035;Erin Ashbrook;Business Customer;United States;Pasadena;California;91104;West
SF-20065;Sandra Flanagan;Individual Customer;United States;Everett;Massachusetts;2149;East
BC-11125;Becky Castell;Home Office;United States;Troy;New York;12180;East
PF-19165;Philip Fox;Individual Customer;United States;Sandy Springs;Georgia;30328;South
SE-20110;Sanjit Engle;Individual Customer;United States;San Jose;California;95123;West
CJ-12010;Caroline Jumper;Individual Customer;United States;Jacksonville;Florida;32216;South
PT-19090;Pete Takahito;Individual Customer;United States;Jacksonville;Florida;32216;South
LH-16900;Lena Hernandez;Individual Customer;United States;New York City;New York;10009;East
BW-11200;Ben Wallace;Individual Customer;United States;San Francisco;California;94122;West
BS-11365;Bill Shonely;Business Customer;United States;Columbus;Georgia;31907;South
DP-13390;Dennis Pardue;Home Office;United States;Aurora;Illinois;60505;Central
CS-12400;Christopher Schild;Home Office;United States;Philadelphia;Pennsylvania;19134;East
MS-17365;Maribeth Schnelling;Individual Customer;United States;Chicago;Illinois;60653;Central
DK-12895;Dana Kaydos;Individual Customer;United States;Seattle;Washington;98103;West
SN-20560;Skye Norling;Home Office;United States;Roseville;Michigan;48066;Central
TC-21475;Tony Chapman;Home Office;United States;Fayetteville;Arkansas;72701;South
AM-10705;Anne McFarland;Individual Customer;United States;Jacksonville;North Carolina;28540;South
AJ-10960;Astrea Jones;Individual Customer;United States;New York City;New York;10035;East
KH-16360;Katherine Hughes;Individual Customer;United States;Dover;Delaware;19901;East
LP-17095;Liz Preis;Individual Customer;United States;Aurora;Illinois;60505;Central
JE-15715;Joe Elijah;Individual Customer;United States;New York City;New York;10009;East
MY-18295;Muhammed Yedwab;Business Customer;United States;El Cajon;California;92020;West
FC-14245;Frank Carlisle;Home Office;United States;Springfield;Ohio;45503;East
ND-18460;Neil Ducich;Business Customer;United States;Mount Vernon;New York;10550;East
DB-13360;Dennis Bolton;Home Office;United States;Lakewood;Ohio;44107;East
LC-16960;Lindsay Castell;Home Office;United States;Tampa;Florida;33614;South
BD-11725;Bruce Degenhardt;Individual Customer;United States;Columbus;Georgia;31907;South
MC-17605;Matt Connell;Business Customer;United States;Jacksonville;North Carolina;28540;South
SZ-20035;Sam Zeldin;Home Office;United States;Saint Charles;Illinois;60174;Central
DH-13675;Duane Huffman;Home Office;United States;Miami;Florida;33180;South
LC-16885;Lena Creighton;Individual Customer;United States;Troy;Ohio;45373;East
JO-15145;Jack O'Briant;Business Customer;United States;Seattle;Washington;98103;West
MT-17815;Meg Tillman;Individual Customer;United States;New York City;New York;10011;East
EB-13750;Edward Becker;Business Customer;United States;Arlington;Virginia;22204;South
RS-19765;Roland Schwarz;Business Customer;United States;Charlotte;North Carolina;28205;South
RB-19435;Richard Bierner;Individual Customer;United States;Roseville;California;95661;West
OT-18730;Olvera Toch;Individual Customer;United States;Detroit;Michigan;48234;Central
GZ-14545;George Zrebassa;Business Customer;United States;Los Angeles;California;90036;West
NL-18310;Nancy Lomonaco;Home Office;United States;San Francisco;California;94110;West
BG-11740;Bruce Geld;Individual Customer;United States;Bakersfield;California;93309;West
MT-18070;Michelle Tran;Home Office;United States;Tulsa;Oklahoma;74133;Central
BC-11125;Becky Castell;Home Office;United States;San Francisco;California;94122;West
GW-14605;Giulietta Weimer;Individual Customer;United States;Houston;Texas;77036;Central
BD-11500;Bradley Drucker;Individual Customer;United States;Columbus;Georgia;31907;South
PV-18985;Paul Van Hugh;Home Office;United States;League City;Texas;77573;Central
HM-14980;Henry MacAllister;Individual Customer;United States;Burlington;North Carolina;27217;South
EM-14065;Erin Mull;Individual Customer;United States;New York City;New York;10009;East
SF-20065;Sandra Flanagan;Individual Customer;United States;Dallas;Texas;75220;Central
SC-20380;Shahid Collister;Individual Customer;United States;Houston;Texas;77095;Central
ND-18370;Natalie DeCherney;Individual Customer;United States;Long Beach;New York;11561;East
